"","SampleName","Well","Reef","Site","Habitat","Pale","Group","Temperature","PAR","ETR","QY"
"13212","RB S18",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,1385.86,54.1332,0.1
"13213","RB S18",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,1506.47,50.1564,0.08
"13214","RB S18",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,1627.08,56.9945,0.09
"13215","RB S18",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,1747.69,32.796,0.05
"13216","RB S18",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,59.15,6.461,0.27
"13217","RB S18",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,179.76,8.8935,0.12
"13218","RB S18",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,300.37,8.8968,0.07
"13219","RB S18",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,420.98,6.0797,0.04
"13220","RB S18",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,541.59,2.3979,0.01
"13221","RB S18",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,662.2,6.4194,0.02
"13222","RB S18",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,782.81,1.119,0
"13223","RB S18",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,903.42,8.5151,0.02
"13224","RB S18",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1024.03,-0.9719,0
"13225","RB S18",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1144.64,13.9012,0.03
"13226","RB S18",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1265.25,-15.7024,-0.03
"13227","RB S18",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1385.86,-2.4068,0
"13228","RB S18",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1506.47,-12.7795,-0.02
"13229","RB S18",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1627.08,-0.8591,0
"13230","RB S18",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1747.69,-17.5045,-0.03
"13231","RB S19",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,59.15,15.2747,0.65
"13232","RB S19",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,179.76,42.81,0.6
"13233","RB S19",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,300.37,65.2556,0.54
"13234","RB S19",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,420.98,79.829,0.47
"13235","RB S19",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,541.59,91.4882,0.42
"13236","RB S19",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,662.2,100.0035,0.38
"13237","RB S19",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,782.81,107.8914,0.34
"13238","RB S19",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,903.42,117.1326,0.32
"13239","RB S19",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,1024.03,114.1583,0.28
"13240","RB S19",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,1144.64,118.4401,0.26
"13241","RB S19",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,1265.25,103.0848,0.2
"13242","RB S19",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,1385.86,108.7256,0.2
"13243","RB S19",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,1506.47,108.0972,0.18
"13244","RB S19",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,1627.08,102.5178,0.16
"13245","RB S19",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,1747.69,79.4266,0.11
"13246","RB S19",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,59.15,15.0512,0.64
"13247","RB S19",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,179.76,42.0061,0.58
"13248","RB S19",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,300.37,65.155,0.54
"13249","RB S19",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,420.98,82.5021,0.49
"13250","RB S19",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,541.59,95.3344,0.44
"13251","RB S19",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,662.2,106.3939,0.4
"13252","RB S19",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,782.81,113.5975,0.36
"13253","RB S19",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,903.42,122.2113,0.34
"13254","RB S19",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,1024.03,118.6866,0.29
"13255","RB S19",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,1144.64,123.8103,0.27
"13256","RB S19",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,1265.25,110.6998,0.22
"13257","RB S19",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,1385.86,107.4501,0.19
"13258","RB S19",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,1506.47,108.5698,0.18
"13259","RB S19",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,1627.08,107.2051,0.16
"13260","RB S19",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,1747.69,81.2694,0.12
"13261","RB S19",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,59.15,14.5174,0.61
"13262","RB S19",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,179.76,38.826,0.54
"13263","RB S19",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,300.37,55.9113,0.47
"13264","RB S19",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,420.98,67.7147,0.4
"13265","RB S19",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,541.59,75.0313,0.35
"13266","RB S19",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,662.2,80.3399,0.3
"13267","RB S19",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,782.81,82.9629,0.26
"13268","RB S19",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,903.42,86.9093,0.24
"13269","RB S19",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,1024.03,83.6293,0.2
"13270","RB S19",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,1144.64,86.698,0.19
"13271","RB S19",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,1265.25,73.6235,0.15
"13272","RB S19",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,1385.86,75.6559,0.14
"13273","RB S19",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,1506.47,75.3379,0.13
"13274","RB S19",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,1627.08,75.1663,0.12
"13275","RB S19",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,1747.69,60.9502,0.09
"13276","RB S19",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,59.15,14.3333,0.61
"13277","RB S19",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,179.76,38.4959,0.54
"13278","RB S19",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,300.37,56.4134,0.47
"13279","RB S19",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,420.98,67.7393,0.4
"13280","RB S19",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,541.59,75.2411,0.35
"13281","RB S19",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,662.2,79.7295,0.3
"13282","RB S19",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,782.81,82.7693,0.26
"13283","RB S19",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,903.42,86.6203,0.24
"13284","RB S19",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,1024.03,83.1075,0.2
"13285","RB S19",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,1144.64,86.4274,0.19
"13286","RB S19",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,1265.25,70.4929,0.14
"13287","RB S19",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,1385.86,74.1046,0.13
"13288","RB S19",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,1506.47,74.2467,0.12
"13289","RB S19",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,1627.08,70.4452,0.11
"13290","RB S19",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,1747.69,60.4284,0.09
"13291","RB S19",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,59.15,12.0505,0.51
"13292","RB S19",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,179.76,25.1027,0.35
"13293","RB S19",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,300.37,32.864,0.27
"13294","RB S19",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,420.98,34.186,0.2
"13295","RB S19",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,541.59,38.2803,0.18
"13296","RB S19",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,662.2,37.7498,0.14
"13297","RB S19",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,782.81,37.4578,0.12
"13298","RB S19",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,903.42,39.6303,0.11
"13299","RB S19",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,1024.03,29.6887,0.07
"13300","RB S19",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,1144.64,28.1858,0.06
"13301","RB S19",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,1265.25,14.1341,0.03
"13302","RB S19",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,1385.86,9.1371,0.02
"13303","RB S19",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,1506.47,8.9362,0.01
"13304","RB S19",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,1627.08,4.3469,0.01
"13305","RB S19",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,1747.69,-6.3683,-0.01
"13306","RB S19",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,59.15,10.3772,0.44
"13307","RB S19",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,179.76,12.5649,0.17
"13308","RB S19",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,300.37,11.3228,0.09
"13309","RB S19",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,420.98,7.0716,0.04
"13310","RB S19",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,541.59,4.0613,0.02
"13311","RB S19",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,662.2,2.9039,0.01
"13312","RB S19",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,782.81,-0.9996,0
"13313","RB S19",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,903.42,4.0252,0.01
"13314","RB S19",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1024.03,-3.9077,-0.01
"13315","RB S19",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1144.64,2.7079,0.01
"13316","RB S19",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1265.25,-20.3415,-0.04
"13317","RB S19",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1385.86,-9.3059,-0.02
"13318","RB S19",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1506.47,-5.2642,-0.01
"13319","RB S19",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1627.08,-2.8627,0
"13320","RB S19",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1747.69,-19.7864,-0.03
"13321","RB S20",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,59.15,14.4704,0.61
"13322","RB S20",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,179.76,39.0358,0.54
"13323","RB S20",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,300.37,59.4919,0.5
"13324","RB S20",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,420.98,74.2749,0.44
"13325","RB S20",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,541.59,84.0635,0.39
"13326","RB S20",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,662.2,94.3898,0.36
"13327","RB S20",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,782.81,97.9065,0.31
"13328","RB S20",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,903.42,103.5595,0.29
"13329","RB S20",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,1024.03,104.7554,0.26
"13330","RB S20",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,1144.64,107.9327,0.24
"13331","RB S20",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,1265.25,91.8763,0.18
"13332","RB S20",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,1385.86,91.9339,0.17
"13333","RB S20",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,1506.47,94.1282,0.16
"13334","RB S20",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,1627.08,88.735,0.14
"13335","RB S20",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,1747.69,77.1716,0.11
"13336","RB S20",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,59.15,14.0272,0.59
"13337","RB S20",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,179.76,38.0378,0.53
"13338","RB S20",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,300.37,57.8434,0.48
"13339","RB S20",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,420.98,71.5809,0.43
"13340","RB S20",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,541.59,81.0522,0.37
"13341","RB S20",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,662.2,92.6077,0.35
"13342","RB S20",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,782.81,96.9084,0.31
"13343","RB S20",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,903.42,101.6012,0.28
"13344","RB S20",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,1024.03,99.8183,0.24
"13345","RB S20",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,1144.64,102.585,0.22
"13346","RB S20",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,1265.25,87.7472,0.17
"13347","RB S20",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,1385.86,96.7608,0.17
"13348","RB S20",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,1506.47,83.3325,0.14
"13349","RB S20",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,1627.08,86.8563,0.13
"13350","RB S20",2,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",29.5,1747.69,68.3541,0.1
"13351","RB S20",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,59.15,13.2209,0.56
"13352","RB S20",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,179.76,34.318,0.48
"13353","RB S20",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,300.37,50.7513,0.42
"13354","RB S20",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,420.98,61.9874,0.37
"13355","RB S20",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,541.59,70.2862,0.32
"13356","RB S20",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,662.2,76.6996,0.29
"13357","RB S20",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,782.81,80.4839,0.26
"13358","RB S20",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,903.42,86.79,0.24
"13359","RB S20",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,1024.03,80.9412,0.2
"13360","RB S20",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,1144.64,83.7211,0.18
"13361","RB S20",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,1265.25,68.5078,0.14
"13362","RB S20",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,1385.86,70.9762,0.13
"13363","RB S20",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,1506.47,73.1282,0.12
"13364","RB S20",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,1627.08,76.9897,0.12
"13365","RB S20",3,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",31.5,1747.69,46.9889,0.07
"13366","RB S20",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,59.15,12.6182,0.53
"13367","RB S20",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,179.76,29.8144,0.41
"13368","RB S20",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,300.37,43.3825,0.36
"13369","RB S20",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,420.98,53.3176,0.32
"13370","RB S20",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,541.59,61.5923,0.28
"13371","RB S20",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,662.2,69.0454,0.26
"13372","RB S20",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,782.81,71.4369,0.23
"13373","RB S20",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,903.42,80.7464,0.22
"13374","RB S20",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,1024.03,74.2322,0.18
"13375","RB S20",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,1144.64,80.297,0.18
"13376","RB S20",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,1265.25,69.1133,0.14
"13377","RB S20",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,1385.86,65.9484,0.12
"13378","RB S20",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,1506.47,66.3118,0.11
"13379","RB S20",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,1627.08,72.0856,0.11
"13380","RB S20",4,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",34.5,1747.69,48.7113,0.07
"13381","RB S20",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,59.15,12.0625,0.51
"13382","RB S20",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,179.76,27.1862,0.38
"13383","RB S20",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,300.37,36.7165,0.31
"13384","RB S20",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,420.98,41.9885,0.25
"13385","RB S20",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,541.59,44.9601,0.21
"13386","RB S20",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,662.2,45.4813,0.17
"13387","RB S20",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,782.81,44.2486,0.14
"13388","RB S20",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,903.42,46.9264,0.13
"13389","RB S20",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,1024.03,45.7844,0.11
"13390","RB S20",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,1144.64,47.4601,0.1
"13391","RB S20",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,1265.25,37.4065,0.07
"13392","RB S20",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,1385.86,36.0136,0.06
"13393","RB S20",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,1506.47,36.8518,0.06
"13394","RB S20",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,1627.08,32.8394,0.05
"13395","RB S20",5,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",35.75,1747.69,33.7434,0.05
"13396","RB S20",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,59.15,8.1235,0.34
"13397","RB S20",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,179.76,9.3031,0.13
"13398","RB S20",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,300.37,8.4265,0.07
"13399","RB S20",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,420.98,6.1116,0.04
"13400","RB S20",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,541.59,3.598,0.02
"13401","RB S20",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,662.2,3.4078,0.01
"13402","RB S20",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,782.81,0.9864,0
"13403","RB S20",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,903.42,2.7248,0.01
"13404","RB S20",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1024.03,-1.9923,0
"13405","RB S20",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1144.64,2.3248,0.01
"13406","RB S20",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1265.25,-8.0209,-0.02
"13407","RB S20",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1385.86,-10.9485,-0.02
"13408","RB S20",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1506.47,-3.2262,-0.01
"13409","RB S20",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1627.08,0.3796,0
"13410","RB S20",6,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",37,1747.69,-14.7114,-0.02
"13411","RB S21",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,59.15,14.9971,0.63
"13412","RB S21",1,"Opal Reef","Rayban","Reef slope","FALSE","Opal Rayban slope",24.5,179.76,41.1917,0.57
